concave points_worst_low,concave points_worst_low_medium,concave points_worst_medium,concave points_worst_medium_high,concave points_worst_high,area_worst_low,area_worst_low_medium,area_worst_medium,area_worst_medium_high,area_worst_high,perimeter_worst_low,perimeter_worst_low_medium,perimeter_worst_medium,perimeter_worst_medium_high,perimeter_worst_high,radius_worst_low,radius_worst_low_medium,radius_worst_medium,radius_worst_medium_high,radius_worst_high,concave points_mean_low,concave points_mean_low_medium,concave points_mean_medium,concave points_mean_medium_high,concave points_mean_high,concavity_mean_low,concavity_mean_low_medium,concavity_mean_medium,concavity_mean_medium_high,concavity_mean_high,perimeter_mean_low,perimeter_mean_low_medium,perimeter_mean_medium,perimeter_mean_medium_high,perimeter_mean_high,radius_mean_low,radius_mean_low_medium,radius_mean_medium,radius_mean_medium_high,radius_mean_high
0.0,0.38144329896907186,0.28522336769759493,0.0,0.0,0.0,0.9141434001835101,0.0,0.0,0.0,0.0,0.22995833125819723,0.43670833540846954,0.0,0.0,0.0,0.0,0.6704612830546666,0.0,0.0,0.3484095427435388,0.4343936381709742,0.0,0.0,0.0,0.7729615745079661,0.0,0.0,0.0,0.0,0.0,0.0,0.7139336143551477,0.0,0.0,0.0,0.0,0.852004354205121,0.0,0.0
0.0,0.0,0.0,0.8132875143184422,0.0,0.0,0.8417223751474636,0.0,0.0,0.0,0.0,0.0,0.8583760811461393,0.0,0.0,0.0,0.0,0.9621724178821303,0.0,0.0,0.0,0.47779986746189546,0.18886679920477134,0.0,0.0,0.0,0.88815995001562,0.0,0.0,0.0,0.0,0.0,0.7553958491696032,0.0,0.0,0.0,0.0,0.7762790477542713,0.0,0.0
0.0,0.0,0.0,0.7147766323024058,0.0,0.0,0.7876523790798272,0.0,0.0,0.0,0.0,0.0,0.6369507113568075,0.02971595530985915,0.0,0.0,0.0,0.9097592790228861,0.0,0.0,0.0,0.0,0.29555997349237945,0.37110669317428713,0.0,0.0,0.0,0.7744454857856925,0.0,0.0,0.0,0.0,0.0,0.7488540298988784,0.0,0.0,0.0,0.15410099862747775,0.5125656680391887,0.0
0.0,0.10309278350515463,0.5635738831615121,0.0,0.0,0.30097325992921753,0.46601782671385505,0.0,0.0,0.0,0.0,0.621744110762488,0.04492255590417881,0.0,0.0,0.0,0.553539665599431,0.11312700106723582,0.0,0.0,0.0,0.8893306825712394,0.0,0.0,0.0,0.0,0.8856607310215555,0.0,0.0,0.0,0.0,0.0,0.7600027641489877,0.0,0.0,0.0,0.0,0.7983655954691022,0.0,0.0
0.0,0.0,0.0,0.2749140893470788,0.3917525773195884,0.7404148643334646,0.17305675711102364,0.0,0.0,0.0,0.0,0.7279911018144998,0.0,0.0,0.0,0.0,0.9828056444918775,0.0,0.0,0.0,0.0,0.0076209410205433726,0.6590457256461234,0.0,0.0,0.0,0.0,0.6760387378944086,0.0,0.0,0.0,0.37196231543546854,0.29470435123119826,0.0,0.0,0.0,0.5372079448467347,0.12945872181993204,0.0,0.0
0.0,0.0,0.07789232531500546,0.588774341351661,0.0,0.13704286276051914,0.575304758159654,0.0,0.0,0.0,0.0,0.21999767584707117,0.4466689908195956,0.0,0.0,0.0,0.406498280564449,0.2601683861022178,0.0,0.0,0.0,0.226640159045726,0.4400265076209408,0.0,0.0,0.0,0.10652920962199385,0.560137457044673,0.0,0.0,0.0,0.22776587658074773,0.43890079008591903,0.0,0.0,0.0,0.2816350355751181,0.3850316310915487,0.0,0.0
0.0,0.0,0.3138602520045816,0.35280641466208496,0.0,0.0,0.8944815834316424,0.0,0.0,0.0,0.0,0.24323920513969768,0.4234274615269691,0.0,0.0,0.0,0.024665006521997025,0.6420016601446698,0.0,0.0,0.0,0.9241219350563289,0.0,0.0,0.0,0.2673383317713218,0.4884411121524522,0.0,0.0,0.0,0.0,0.31944348467049033,0.3472231819961764,0.0,0.0,0.0,0.23746194014545544,0.42920472652121133,0.0,0.0
0.0,0.0,0.0,0.5841924398625423,0.08247422680412489,0.0,0.8155066194783066,0.0,0.0,0.0,0.0,0.0,0.8683367365572661,0.0,0.0,0.0,0.0,0.9097592790228861,0.0,0.0,0.0,0.0,0.5937707090788603,0.0728959575878063,0.0,0.0,0.0,0.6897844423617615,0.0,0.0,0.0,0.0,0.9627070232418861,0.0,0.0,0.0,0.0,0.8867117863284267,0.0,0.0
0.0,0.0,0.0,0.0,0.8041237113402069,0.0,0.0,0.3743609909555646,0.29230567571110194,0.0,0.0,0.0,0.0,0.8048873615883925,0.0,0.0,0.0,0.0,0.7347325981264085,0.0,0.0,0.0,0.8528827037773362,0.0,0.0,0.0,0.356451109028429,0.31021555763823777,0.0,0.0,0.0,0.0,0.028378596273005065,0.6382880703936613,0.0,0.0,0.0,0.0,0.714499818574786,0.0
0.0,0.0,0.9507445589919818,0.0,0.0,0.7072355485646875,0.19517630095687505,0.0,0.0,0.0,0.0,0.9698690173813439,0.0,0.0,0.0,0.0,0.9638325625518798,0.0,0.0,0.0,0.0,0.9174950298210734,0.0,0.0,0.0,0.43861293345829444,0.3742580443611371,0.0,0.0,0.0,0.0,0.6548268951696496,0.011839771497017166,0.0,0.0,0.0,0.5971571457869916,0.06950952087967513,0.0,0.0
0.0,0.9981672394043527,0.0,0.0,0.0,0.9055741250491546,0.06295058330056363,0.0,0.0,0.0,0.0,0.8500091306007939,0.0,0.0,0.0,0.0,0.8914976876556385,0.0,0.0,0.0,0.45427435387673964,0.36381709741550694,0.0,0.0,0.0,0.9297094657919402,0.04686035613870654,0.0,0.0,0.0,0.0,0.7391334392923778,0.0,0.0,0.0,0.0,0.7422973164844529,0.0,0.0,0.0
0.0,0.7599083619702178,0.0,0.0,0.0,0.31876720408965775,0.0,0.0,0.0,0.0,0.733104238258877,0.0,0.0,0.0,0.0,0.8182141586623981,0.0,0.0,0.0,0.0,0.9681908548707754,0.02120609675281641,0.0,0.0,0.0,0.6925960637300843,0.0,0.0,0.0,0.0,0.8563333563679076,0.09577776242139495,0.0,0.0,0.0,0.8059065739031668,0.12939561739788885,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8155784650630018,0.04438655131734193,0.6370756324551055,0.0,0.0,0.0,0.0,0.1867954911433178,0.47987117552334896,0.0,0.0,0.0,0.2618285307719673,0.40483813589469947,0.0,0.0,0.0,0.0,0.767395626242545,0.0,0.0,0.0,0.0,0.7557013433302098,0.0,0.0,0.0,0.0,0.7047197843963788,0.0,0.0,0.0,0.029217347405619352,0.6374493192610474,0.0,0.0
0.0,0.0,0.0,0.7308132875143187,0.0,0.0,0.0,0.01880980469262032,0.6478568619740461,0.0,0.0,0.0,0.0,0.7650447399438882,0.0,0.0,0.0,0.0,0.29598007826396355,0.37068658840270363,0.0,0.0,0.8601722995361163,0.0,0.0,0.0,0.9531396438612932,0.0,0.0,0.0,0.0,0.0,0.0,0.9699859489093123,0.0,0.0,0.0,0.0,0.8595453326391843,0.0
0.0,0.0,0.0,0.5337915234822453,0.13287514318442178,0.0,0.0,0.6742036964215493,0.0,0.0,0.0,0.0,0.0,0.8697312283148227,0.0,0.0,0.0,0.0,0.9386932289813826,0.0,0.0,0.0,0.9615639496355202,0.0,0.0,0.0,0.28459856294907876,0.38206810371758804,0.0,0.0,0.0,0.0,0.9497615921498169,0.0,0.0,0.0,0.0,0.949216716361399,0.0,0.0
0.0,0.0,0.0,0.0,0.8247422680412363,0.0,0.5762878489972474,0.09037881766941941,0.0,0.0,0.0,0.0,0.6137091820641795,0.05295748460248716,0.0,0.0,0.0,0.6038183327404246,0.06284833392624199,0.0,0.0,0.0,0.0,0.691186216037111,0.0,0.0,0.0,0.518275538894096,0.1483911277725706,0.0,0.0,0.0,0.6733466933867732,0.0,0.0,0.0,0.0,0.7946108823575809,0.0,0.0
0.0,0.0,0.0,0.0,0.478808705612829,0.2508356272119544,0.49944291519203043,0.0,0.0,0.0,0.0,0.2764413898434518,0.390225276823215,0.0,0.0,0.0,0.36855211668445365,0.29811454998221315,0.0,0.0,0.0,0.0,0.9102054340622928,0.0,0.0,0.0,0.4407997500781013,0.2258669165885655,0.0,0.0,0.0,0.19643885472093647,0.4702278119457303,0.0,0.0,0.0,0.26901415116664323,0.39765251550002356,0.0,0.0
0.0,0.0,0.5864833906071022,0.08018327605956442,0.0,0.0,0.6713199632979423,0.0,0.0,0.0,0.0,0.0,0.9712635091389012,0.0,0.0,0.0,0.0,0.8267520455353974,0.0,0.0,0.0,0.10503644797879388,0.5616302186878729,0.0,0.0,0.0,0.33926897844423665,0.3273976882224301,0.0,0.0,0.0,0.0,0.3923248796443458,0.27434178702232076,0.0,0.0,0.0,0.3307933803461283,0.3358732863205382,0.0
0.0,0.0,0.0,0.6964490263459332,0.0,0.0,0.8908769170271335,0.0,0.0,0.0,0.0,0.0,0.7166359546458151,0.0,0.0,0.0,0.0,0.9265978892446338,0.0,0.0,0.0,0.0,0.8996023856858847,0.0,0.0,0.0,0.0378006872852236,0.6288659793814432,0.0,0.0,0.0,0.0,0.7001128694169951,0.0,0.0,0.0,0.04183823181409418,0.6248284348525727,0.0,0.0
0.0,0.0,0.664375715922107,0.0022909507445597237,0.0,0.0,0.9596932756586709,0.0,0.0,0.0,0.0,0.0,0.8052525856201338,0.0,0.0,0.0,0.0,0.8649353729396424,0.0,0.0,0.0,0.03147779986746201,0.6351888667992047,0.0,0.0,0.0,0.8758200562324272,0.0,0.0,0.0,0.0,0.0,0.7194158431806139,0.0,0.0,0.0,0.0,0.6589363749664754,0.007730291700191274,0.0
0.0,0.0,0.0,0.9003436426116834,0.0,0.0,0.23384454056888193,0.43282212609778487,0.0,0.0,0.0,0.0,0.3447714859637767,0.3218951807028898,0.0,0.0,0.0,0.3903711609154519,0.2762955057512147,0.0,0.0,0.0,0.0,0.7886017229953611,0.0,0.0,0.0,0.3776944704779762,0.28897219618869036,0.0,0.0,0.0,0.2679381752009762,0.39872849146569034,0.0,0.0,0.0,0.32448293814189094,0.34218372852477563,0.0
0.0,0.0,0.4581901489117983,0.20847651775486825,0.0,0.27098898938261895,0.48600734041158744,0.0,0.0,0.0,0.0,0.37604794395471186,0.29061872271195494,0.0,0.0,0.0,0.5582829360844302,0.10838373058223659,0.0,0.0,0.0,0.9496355202120612,0.0,0.0,0.0,0.0,0.7641362074351767,0.0,0.0,0.0,0.0,0.9061341072950504,0.0,0.0,0.0,0.0,0.8664552668528246,0.0,0.0,0.0
0.0,0.0,0.0,0.8980526918671252,0.0,0.0,0.7679905623279591,0.0,0.0,0.0,0.0,0.0,0.845095207264638,0.0,0.0,0.0,0.0,0.9287323609628845,0.0,0.0,0.0,0.0,0.013916500994035633,0.6527501656726308,0.0,0.0,0.0,0.22461730709153402,0.44204935957513247,0.0,0.0,0.0,0.8207679727270636,0.0,0.0,0.0,0.0,0.8324735355830062,0.0,0.0
0.0,0.0,0.0,0.7560137457044676,0.0,0.0,0.0,0.6671254423908767,0.0,0.0,0.0,0.0,0.31488951973039847,0.35177714693626805,0.0,0.0,0.0,0.1532076366654815,0.513459030001185,0.0,0.0,0.1507620941020545,0.5159045725646123,0.0,0.0,0.0,0.07841299593876988,0.5882536707278969,0.0,0.0,0.0,0.0,0.12512381084007024,0.5415428558265962,0.0,0.0,0.0,0.12254878760629069,0.5441178790603758,0.0
0.0,0.0,0.0,0.9369988545246279,0.0,0.0,0.9039847948617118,0.0,0.0,0.0,0.0,0.0,0.7322077792718761,0.0,0.0,0.0,0.0,0.9123680777896361,0.0,0.0,0.0,0.09807819748177607,0.5685884691848907,0.0,0.0,0.0,0.5517025929397067,0.11496407372696006,0.0,0.0,0.0,0.0,0.9120309584686617,0.0,0.0,0.0,0.0,0.8867117863284267,0.0,0.0
0.0,0.0,0.0,0.8201603665521191,0.0,0.0,0.9564163062000263,0.0,0.0,0.0,0.0,0.0,0.7587695270348792,0.0,0.0,0.0,0.0,0.8649353729396424,0.0,0.0,0.0,0.6726308813783964,0.0,0.0,0.0,0.0,0.5610746641674479,0.10559200249921888,0.0,0.0,0.0,0.0,0.9451546771704332,0.0,0.0,0.0,0.0,0.9208197264423307,0.0,0.0
0.0,0.0,0.6849942726231385,0.0,0.0,0.4899724734565475,0.3400183510289684,0.0,0.0,0.0,0.0,0.4822949350067236,0.1843717316599432,0.0,0.0,0.0,0.7788450136369025,0.0,0.0,0.0,0.0,0.8117958913187542,0.0,0.0,0.0,0.0,0.6063730084348646,0.06029365823180217,0.0,0.0,0.0,0.3705802409416536,0.2960864257250132,0.0,0.0,0.0,0.3731364475365613,0.2935302191301055,0.0,0.0
0.2773195876288659,0.48178694158075613,0.0,0.0,0.0,0.8865021627998424,0.0,0.0,0.0,0.0,0.3041984162557898,0.46386772249614017,0.0,0.0,0.0,0.08964781216648843,0.6069014585556745,0.0,0.0,0.0,0.5472166998011929,0.30185553346587146,0.0,0.0,0.0,0.6002811621368321,0.0,0.0,0.0,0.0,0.0,0.8782622716697762,0.0,0.0,0.0,0.0,0.7580734219950465,0.0,0.0,0.0
0.9962199312714777,0.0,0.0,0.0,0.0,0.7377113645300831,0.17485909031327795,0.0,0.0,0.0,0.0,0.8317479290137292,0.0,0.0,0.0,0.0,0.9922921854618759,0.0,0.0,0.0,0.5591451292246524,0.2939032471835651,0.0,0.0,0.0,0.5618556701030927,0.0,0.0,0.0,0.0,0.0,0.28258816483541777,0.38407850183124903,0.0,0.0,0.0,0.13965008597977482,0.5270165806868919,0.0,0.0
0.0,0.0,0.0,0.1603665521191296,0.5063001145475375,0.6354699174203698,0.24302005505308683,0.0,0.0,0.0,0.0,0.7777943788701294,0.0,0.0,0.0,0.0,0.8642238823668923,0.0,0.0,0.0,0.0,0.8644797879390327,0.0,0.0,0.0,0.0,0.993751952514839,0.0,0.0,0.0,0.0,0.6115218943634388,0.05514477230322796,0.0,0.0,0.0,0.6160884723997032,0.05057819426696363,0.0,0.0
0.0,0.11912943871706788,0.5475372279495989,0.0,0.0,0.5187278804561546,0.320848079695897,0.0,0.0,0.0,0.0,0.9371648654481467,0.0,0.0,0.0,0.0,0.769358472666904,0.0,0.0,0.0,0.9905566600397615,0.006295559973492348,0.0,0.0,0.0,0.7286785379568884,0.0,0.0,0.0,0.0,0.0,0.7137954069057653,0.0,0.0,0.0,0.0,0.6287093568081787,0.03795730985848807,0.0,0.0
0.0,0.0,0.7376861397479951,0.0,0.0,0.8081006685017695,0.0,0.0,0.0,0.0,0.16674137158225022,0.5555057522785,0.0,0.0,0.0,0.2532906438989685,0.49780623740068775,0.0,0.0,0.0,0.0,0.7882703777335985,0.0,0.0,0.0,0.0,0.9640737269603249,0.0,0.0,0.0,0.05749429894271241,0.6283371340381918,0.0,0.0,0.0,0.12153911685361396,0.5856405887642574,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.955326460481099,0.0,0.26497575042600635,0.40169091624066044,0.0,0.0,0.0,0.0,0.0,0.8830121021963246,0.0,0.0,0.0,0.1674374481204792,0.4992292185461873,0.0,0.0,0.0,0.6994698475811795,0.0,0.0,0.0,0.0,0.708840987191503,0.0,0.0,0.0,0.0,0.10669615092253396,0.5599705157441325,0.0,0.0,0.0,0.1856532096486663,0.4810134570180002,0.0
0.0,0.0,0.5819014891179835,0.08476517754868312,0.0,0.22552103814392488,0.5163193079040501,0.0,0.0,0.0,0.0,0.5852217075883596,0.08144495907830727,0.0,0.0,0.0,0.4254713625044474,0.24119530416221943,0.0,0.0,0.0,0.6262425447316102,0.040424121935056505,0.0,0.0,0.0,0.8714464229928147,0.0,0.0,0.0,0.0,0.661276576140787,0.005390090525879686,0.0,0.0,0.0,0.679192894442078,0.0,0.0,0.0
0.0,0.0,0.3184421534936996,0.348224513172967,0.0,0.6347325992921748,0.24351160047188347,0.0,0.0,0.0,0.0,0.8375583113368859,0.0,0.0,0.0,0.0,0.6982094153919126,0.0,0.0,0.0,0.0,0.9264413518886682,0.0,0.0,0.0,0.06490159325210909,0.6233989378319273,0.0,0.0,0.0,0.0,0.7488079607490841,0.0,0.0,0.0,0.0,0.7139003265653838,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.781214203894617,0.0,0.4026084676890813,0.2640581989775855,0.0,0.0,0.0,0.0,0.6734731145309364,0.0,0.0,0.0,0.0,0.46863512391794143,0.1980315427487252,0.0,0.0,0.0,0.6567263088137837,0.009940357852883015,0.0,0.0,0.0,0.9165885660731027,0.0,0.0,0.0,0.0,0.31861423997420063,0.34805242669246594,0.0,0.0,0.0,0.3181724959376535,0.348494170729013,0.0
0.8810996563573883,0.0,0.0,0.0,0.0,0.14009044435705859,0.0,0.0,0.0,0.0,0.34115244783106735,0.0,0.0,0.0,0.0,0.36784062611170454,0.0,0.0,0.0,0.0,0.2940854870775348,0.0,0.0,0.0,0.0,0.3720712277413307,0.0,0.0,0.0,0.0,0.5473014995508263,0.0,0.0,0.0,0.0,0.5750390458611382,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5498281786941576,0.11683848797250963,0.5887731026346837,0.2741512649102109,0.0,0.0,0.0,0.0,0.9272042100370206,0.0,0.0,0.0,0.0,0.8310209889718962,0.0,0.0,0.0,0.0,0.23459244532803158,0.4320742213386352,0.0,0.0,0.0,0.7516401124648548,0.0,0.0,0.0,0.0,0.7230092368645334,0.0,0.0,0.0,0.0,0.7139003265653838,0.0,0.0,0.0
0.0,0.8334478808705613,0.0,0.0,0.0,0.9767007471490364,0.0,0.0,0.0,0.0,0.03426465461427386,0.6438235635904842,0.0,0.0,0.0,0.0,0.7159966797106604,0.0,0.0,0.0,0.6336978131212725,0.24420145791915168,0.0,0.0,0.0,0.4554826616682289,0.3630115588878474,0.0,0.0,0.0,0.0,0.9112017137723729,0.0,0.0,0.0,0.0,0.9327149099973181,0.0,0.0,0.0
0.0,0.0,0.9369988545246279,0.0,0.0,0.7377113645300831,0.17485909031327795,0.0,0.0,0.0,0.0,0.9466274880887162,0.0,0.0,0.0,0.0,0.9543460215818805,0.0,0.0,0.0,0.3180914512922464,0.45460569913850246,0.0,0.0,0.0,0.8868322399250237,0.07544517338331752,0.0,0.0,0.0,0.0,0.6801649275562622,0.0,0.0,0.0,0.0,0.6129332512975845,0.05373341536908234,0.0,0.0
0.7233676975945016,0.18442153493699895,0.0,0.0,0.0,0.8142449862367283,0.0,0.0,0.0,0.0,0.377907266298122,0.4147284891345854,0.0,0.0,0.0,0.20348630380647437,0.5310091307956838,0.0,0.0,0.0,0.5541749502982107,0.0,0.0,0.0,0.0,0.3882380506091846,0.0,0.0,0.0,0.0,0.0,0.758252136456822,0.0,0.0,0.0,0.0,0.8412134980358749,0.0,0.0,0.0
0.0,0.6996563573883159,0.0,0.0,0.0,0.8411816751867874,0.1058788832088084,0.0,0.0,0.0,0.0,0.849677108753756,0.0,0.0,0.0,0.0,0.9318154867781335,0.0,0.0,0.0,0.8563618290258448,0.0,0.0,0.0,0.0,0.4350984067478912,0.0,0.0,0.0,0.0,0.0,0.6663441826181096,0.00032248404855717,0.0,0.0,0.0,0.5656049347658039,0.10106173190086293,0.0,0.0
0.0,0.7757159221076748,0.0,0.0,0.0,0.8405426661423516,0.0,0.0,0.0,0.0,0.34354300512973723,0.4376379965801752,0.0,0.0,0.0,0.1607968694414802,0.5594687537056799,0.0,0.0,0.0,0.6704771371769384,0.0,0.0,0.0,0.0,0.46204311152764754,0.0,0.0,0.0,0.0,0.0,0.8038605947527239,0.0,0.0,0.0,0.0,0.8980074778740116,0.0,0.0,0.0
0.0,0.0,0.9644902634593354,0.0,0.0,0.0,0.8056757111023726,0.0,0.0,0.0,0.0,0.0,0.811893022560884,0.0,0.0,0.0,0.0,0.9951381477528752,0.0,0.0,0.0,0.0,0.4877402253147783,0.17892644135188834,0.0,0.0,0.0,0.7678850359262726,0.0,0.0,0.0,0.0,0.4752493492732591,0.19141731739340748,0.0,0.0,0.0,0.45384700332875794,0.21281966333790867,0.0
0.0,0.0,0.4948453608247421,0.1718213058419245,0.0,0.0,0.7175252326648317,0.0,0.0,0.0,0.0,0.43249165795109323,0.2341750087155736,0.0,0.0,0.0,0.25471362504446776,0.41195304162219903,0.0,0.0,0.3429423459244532,0.4380384360503646,0.0,0.0,0.0,0.7692127460168698,0.1538581693220868,0.0,0.0,0.0,0.0,0.20334922719001203,0.46331743947665477,0.0,0.0,0.0,0.10494265385646905,0.5617240128101978,0.0,0.0
0.0,0.7802978235967927,0.0,0.0,0.0,0.7889303971686982,0.0,0.0,0.0,0.0,0.43617710045321,0.3758819330311934,0.0,0.0,0.0,0.2532906438989685,0.49780623740068775,0.0,0.0,0.0,0.86779324055666,0.08813783962889335,0.0,0.0,0.0,0.7113402061855669,0.0,0.0,0.0,0.0,0.0,0.6946767097413219,0.0,0.0,0.0,0.0,0.7654881915850252,0.0,0.0,0.0
0.0,0.0,0.0,0.5429553264604806,0.12371134020618658,0.0,0.0,0.7888976274741124,0.0,0.0,0.0,0.0,0.026030512807742053,0.6406361538589244,0.0,0.0,0.0,0.0,0.9854144432586267,0.0,0.0,0.0,0.9801192842942347,0.0,0.0,0.0,0.6001249609497035,0.06654170571696334,0.0,0.0,0.0,0.0,0.235689770345288,0.4309768963213785,0.0,0.0,0.0,0.14148011421900292,0.5251865524476635,0.0
0.0,0.0,0.0,0.8682703321878584,0.0,0.0330810066850179,0.6446126622099881,0.0,0.0,0.0,0.0,0.4988960273585999,0.16777063930806688,0.0,0.0,0.0,0.3092612356219611,0.3574054310447057,0.0,0.0,0.0,0.0,0.6915175612988732,0.0,0.0,0.0,0.6469853170884101,0.01968134957825662,0.0,0.0,0.0,0.28212747333747973,0.38453919332918707,0.0,0.0,0.0,0.22799627683909932,0.43867038982756745,0.0,0.0
0.38178694158075605,0.0,0.0,0.0,0.0,0.9213035784506488,0.05246428103290078,0.0,0.0,0.0,0.016335474874247247,0.6557763500838353,0.0,0.0,0.0,0.0,0.8274635361081467,0.0,0.0,0.0,0.2071073558648111,0.0,0.0,0.0,0.0,0.0162136832239925,0.0,0.0,0.0,0.0,0.0,0.8782622716697762,0.0,0.0,0.0,0.0,0.7517629797908083,0.0,0.0,0.0
0.4814432989690723,0.3457044673539519,0.0,0.0,0.0,0.2204581203303184,0.0,0.0,0.0,0.0,0.4726330992579314,0.0,0.0,0.0,0.0,0.5610103166133051,0.0,0.0,0.0,0.0,0.387624254473161,0.0,0.0,0.0,0.0,0.48289597000937196,0.0,0.0,0.0,0.0,0.7290442954875276,0.0,0.0,0.0,0.0,0.7747645416252547,0.0,0.0,0.0,0.0
